Year,Quarter,Month (Sort Order),MonthIndex,MonthSin,MonthCos,isHolidayMonth,Account ID Text,Region,Segment,RevenueLag1,RevenueLag2,RevenueLag3,RevenueLag12,Rolling3MRevenue,AvgDealSize,AvgDealSizeRolling3M,TopProductId,OpportunityConcentrationHHI,IsActiveLast3M,MonthlyTotalRevenue
2023,2,4,39,1,6.1257422745431E-17,0,"229","Central","Large",409378.1347,444147.1665,475493.2417,366514.5354,37971.9584,28523.1039,32415.0864,1,0.063453994816916076,1,513415.8703
2023,2,4,39,1,6.1257422745431E-17,0,"23","West","Large",526769.8847,446753.9317,484010.2782,504677.844,34937.7806,29356.2226,30380.6788,11,0.1076203119772165,1,293562.2257
2023,2,4,39,1,6.1257422745431E-17,0,"230","Central","Large",592830.7755,173758.8552,461574.2224,391049.8146,39415.8285,27330.2788,35036.292,17,0.08816103025719535,1,355293.6238
2023,2,4,39,1,6.1257422745431E-17,0,"231","East","Small & Medium",376896.0226,349511.4451,502613.288,565745.1934,34768.7034,28177.129,31949.6193,14,0.058201495484480795,1,563542.5794
2023,2,4,39,1,6.1257422745431E-17,0,"232","West","Large",665220.4724,408837.5797,290957.6236,181252.4157,41235.488,27502.7584,33381.1093,15,0.071943746456653329,1,440044.1351
2023,2,4,39,1,6.1257422745431E-17,0,"233","West","Strategic",455799.237,326970.0863,346584.8971,234336.7539,32054.127,32132.8131,28848.7143,5,0.09844653915253504,1,353460.9441
2023,2,4,39,1,6.1257422745431E-17,0,"234","Central","Strategic",699101.2421,327763.4335,219095.9321,450657.8203,39197.2855,31536.9245,31549.0346,2,0.13979811385530333,1,252295.396
2023,2,4,39,1,6.1257422745431E-17,0,"235","Central","Strategic",342898.4747,635426.915,373048.9424,503027.3153,37538.1759,30131.6786,31427.31,24,0.07899657534135536,1,421843.4998
2023,2,4,39,1,6.1257422745431E-17,0,"236","Central","Strategic",534299.927,320767.6375,325208.3848,390723.9066,34367.5638,27511.8367,28118.9158,20,0.083777622395592236,1,385165.714
2023,2,4,39,1,6.1257422745431E-17,0,"237","Central","Strategic",377376.4026,580520.0719,317176.6095,217175.8077,38475.357,25543.2926,30422.3753,25,0.091474342843326908,1,332062.8039
2023,2,4,39,1,6.1257422745431E-17,0,"238","Central","Strategic",489954.9349,533136.8243,369585.7232,554926.8156,35563.3839,29064.9717,32176.395,25,0.056120824780322223,1,581299.4333
2023,2,4,39,1,6.1257422745431E-17,0,"239","East","Strategic",368201.6682,356142.7645,533767.1845,259477.3922,42335.0653,35143.2785,34103.247,25,0.11200358221975676,1,351432.7854
2023,2,4,39,1,6.1257422745431E-17,0,"24","Central","Small & Medium",502542.2884,249198.3195,273537.2392,360269.4973,34514.6098,25148.1629,29720.914,9,0.064897565255810821,1,477815.0956
2023,2,4,39,1,6.1257422745431E-17,0,"240","West","Strategic",563090.5859,385259.2433,525439.7707,373663.236,38153.0052,28513.5011,33817.4364,20,0.073347532624104,1,456216.0173
2023,2,4,39,1,6.1257422745431E-17,0,"241","East","Small & Medium",343337.5002,627920.5164,367888.7076,306397.1418,38393.829,30835.6994,33711.6547,19,0.066955663370825341,1,524206.8893
2023,2,4,39,1,6.1257422745431E-17,0,"242","Central","Small & Medium",240070.5957,347981.147,582483.5661,374859.7025,34427.5091,32091.9932,29263.3827,12,0.11449699986231522,1,320919.9323
2023,2,4,39,1,6.1257422745431E-17,0,"243","East","Strategic",682346.5666,389787.6894,657050.2472,150870.0371,45346.5126,34382.6126,34463.3495,20,0.082564318263953149,1,550121.8018
2023,2,4,39,1,6.1257422745431E-17,0,"244","West","Small & Medium",369307.3869,560692.3848,494607.6796,351090.4898,39572.4292,25615.8128,31657.9434,13,0.062524710551019866,1,486700.4436
2023,2,4,39,1,6.1257422745431E-17,0,"245","Central","Strategic",345605.4881,508651.654,442804.783,259825.6223,46323.6402,30276.0552,31635.6567,24,0.11880406166155763,1,302760.5522
2023,2,4,39,1,6.1257422745431E-17,0,"246","East","Strategic",406245.8451,272712.4376,388323.7495,426977.0471,38117.2154,31199.5655,30493.7723,18,0.072026730653924023,1,499193.0478
2023,2,4,39,1,6.1257422745431E-17,0,"247","East","Strategic",345334.6976,476386.4732,339487.6475,642983.2919,36287.7756,31590.305,29774.5851,22,0.066624042427838967,1,600215.7958
2023,2,4,39,1,6.1257422745431E-17,0,"248","Central","Large",182474.9723,387802.5481,455011.0701,306577.0512,41011.5436,31629.3506,35354.779,15,0.17279727134062842,1,221405.4542
2023,2,4,39,1,6.1257422745431E-17,0,"249","East","Strategic",575549.8252,354214.9189,312456.0445,672212.8132,39474.2248,38077.4266,28070.5599,8,0.08241398762206073,1,495006.5453
2023,2,4,39,1,6.1257422745431E-17,0,"25","East","Small & Medium",341046.8853,295011.0568,339585.8476,357532.9668,42419.2952,31319.742,31472.3803,14,0.061188996735112695,1,563755.3563
2023,2,4,39,1,6.1257422745431E-17,0,"250","East","Strategic",767151.5304,297155.2195,678748.388,519164.0469,39965.1259,30225.6751,29973.8444,3,0.065243385460850387,1,544062.1513
2023,2,4,39,1,6.1257422745431E-17,0,"251","Central","Strategic",284101.8854,305482.45,466627.2431,429189.6181,41286.0698,27509.93,33295.2176,24,0.073456642391513852,1,440158.88
2023,2,4,39,1,6.1257422745431E-17,0,"252","East","Strategic",403160.6344,393884.9491,218437.8246,512923.5582,31489.9424,27570.4768,30563.7676,6,0.08991835714836563,1,358416.1989
2023,2,4,39,1,6.1257422745431E-17,0,"253","West","Large",423786.944,332517.8099,462645.3985,474322.0602,38756.8372,32188.9991,32471.9447,2,0.0793240613083675,1,450645.9877
2023,2,4,39,1,6.1257422745431E-17,0,"254","West","Large",380010.8693,394787.3519,459625.2441,535768.2004,42057.0277,33209.1313,33879.2723,3,0.0776531259767917,1,464927.8375
2023,2,4,39,1,6.1257422745431E-17,0,"255","East","Large",700606.221,265767.3543,452937.7997,399496.5561,37864.517,27479.4956,30613.8648,19,0.074594810129447686,1,439671.9296
2023,2,4,39,1,6.1257422745431E-17,0,"256","East","Strategic",387698.2262,143881.2456,358900.9669,161461.4935,31802.8728,33120.9048,28725.1754,16,0.065990200239768856,1,563055.3824
2023,2,4,39,1,6.1257422745431E-17,0,"257","Central","Small & Medium",490107.5523,478454.0154,566507.2186,360094.3941,37219.5515,36441.4385,27745.4838,23,0.17330370192995623,1,218648.6309
2023,2,4,39,1,6.1257422745431E-17,0,"258","West","Small & Medium",293822.9067,440524.2181,439631.2372,282146.6309,38802.3367,29695.0325,31654.5378,17,0.072659519085689378,1,475120.5197
2023,2,4,39,1,6.1257422745431E-17,0,"259","Central","Small & Medium",208905.5119,302285.8655,344497.1804,350761.5899,30560.3056,26492.5074,23769.1266,20,0.18276800280631098,1,185447.5518
2023,2,4,39,1,6.1257422745431E-17,0,"26","Central","Strategic",536500.8282,295001.0244,263583.6205,238723.683,42118.672,33345.6414,31288.1564,24,0.0870674555032692,1,433493.338
2023,2,4,39,1,6.1257422745431E-17,0,"260","East","Large",395196.4513,353569.8945,471043.0977,436495.9874,35876.7483,30043.3122,29751.4498,1,0.063875026014392364,1,540779.62
2023,2,4,39,1,6.1257422745431E-17,0,"261","West","Large",679536.7756,584620.777,484941.7908,650562.7668,40676.7289,29750.035,29151.6557,12,0.096033728840653948,1,357000.4199
2023,2,4,39,1,6.1257422745431E-17,0,"262","West","Strategic",812345.9815,269750.135,514007.0655,428607.4061,41883.0078,25306.6376,34029.9439,13,0.28721482716366969,1,126533.188
2023,2,4,39,1,6.1257422745431E-17,0,"263","West","Strategic",423694.1132,298183.6632,601944.1383,624204.739,40952.0897,32263.5732,31201.5921,12,0.079091487629742968,1,516217.1711
2023,2,4,39,1,6.1257422745431E-17,0,"264","West","Large",469813.4881,336457.8339,503509.1422,418471.8909,40968.0837,33795.0528,31440.6223,23,0.072281212347408516,1,574515.8973
2023,2,4,39,1,6.1257422745431E-17,0,"265","West","Strategic",697754.7441,716181.4113,372814.3226,537157.7386,44329.442,33726.3477,31336.3297,24,0.061432935784092715,1,607074.2577
2023,2,4,39,1,6.1257422745431E-17,0,"266","East","Strategic",338835.0475,520215.7069,505373.7381,636108.3567,34433.6899,30950.5433,28924.2995,12,0.076601169212699285,1,464258.1493
2023,2,4,39,1,6.1257422745431E-17,0,"267","East","Strategic",725616.113,657539.6303,345070.9768,520056.3554,44526.1841,33842.8162,36947.2592,8,0.11414828222073152,1,338428.1624
2023,2,4,39,1,6.1257422745431E-17,0,"268","East","Large",302001.1563,338180.4364,360562.0771,463041.3441,33358.1223,26949.2238,29433.6373,15,0.08180919378668236,1,377289.1336
2023,2,4,39,1,6.1257422745431E-17,0,"269","East","Strategic",524249.2539,288359.3962,445447.1989,528770.9917,40582.4467,23178.3617,29257.1128,10,0.08888510077378721,1,301318.7021
2023,2,4,39,1,6.1257422745431E-17,0,"27","West","Large",454203.8201,620355.0749,234270.0214,349626.7535,38327.7587,27021.4197,33536.7888,23,0.071108393377634513,1,459364.1357
2023,2,4,39,1,6.1257422745431E-17,0,"270","East","Strategic",614854.5939,489204.5362,434872.0831,466281.8146,45318.7444,28056.8794,35466.8434,15,0.058645866327853187,1,561137.5874
2023,2,4,39,1,6.1257422745431E-17,0,"271","East","Strategic",526434.5766,346269.2217,380840.7471,445042.4917,37986.1983,31697.3169,31338.6136,11,0.09928644437685813,1,380367.8032
2023,2,4,39,1,6.1257422745431E-17,0,"272","East","Strategic",647961.3938,403427.6468,427712.7618,664391.843,45054.0877,33413.5894,35164.166,21,0.092379043559826179,1,400963.0723
2023,2,4,39,1,6.1257422745431E-17,0,"273","East","Strategic",350584.6829,318923.0221,400514.9801,278151.1294,36407.7076,28618.8478,26639.786,4,0.170352721614426,1,200331.9343
2023,2,4,39,1,6.1257422745431E-17,0,"274","East","Strategic",468274.4102,379865.3699,335577.5349,573873.5884,34819.2485,30909.4836,28187.0107,12,0.0748334708549317,1,463642.2545
2023,2,4,39,1,6.1257422745431E-17,0,"275","West","Large",317912.075,419445.2147,329295.4204,430544.5367,35929.1499,31826.5753,28365.1183,15,0.069246030209292417,1,541051.78
2023,2,4,39,1,6.1257422745431E-17,0,"276","East","Large",414013.0632,289745.8431,509659.9781,450228.3254,41842.0305,32576.406,31113.3047,4,0.063245570739813461,1,586375.3072
2023,2,4,39,1,6.1257422745431E-17,0,"277","East","Large",370996.003,445193.7336,368550.1851,693367.1299,34323.8805,27342.7304,27785.9985,13,0.07949220334778688,1,382798.2261
2023,2,4,39,1,6.1257422745431E-17,0,"278","East","Strategic",526420.8251,344419.6889,443241.7596,505801.8459,35262.2357,25628.8147,28209.7886,4,0.08339701447993686,1,358803.4053
2023,2,4,39,1,6.1257422745431E-17,0,"279","East","Large",356232.5851,445111.5653,542336.3512,429078.3231,34671.0019,28431.1309,30148.6973,8,0.10044528532524763,1,312742.4397
2023,2,4,39,1,6.1257422745431E-17,0,"28","East","Large",411081.6726,489213.2379,341845.9575,414777.8445,37621.4772,29384.2006,35531.3951,18,0.0943327075386881,1,411378.8083
2023,2,4,39,1,6.1257422745431E-17,0,"280","Central","Small & Medium",408537.7721,367263.4545,412214.0682,410342.0712,39442.9922,28058.2932,31554.3938,18,0.10149342040240587,1,308641.2253
2023,2,4,39,1,6.1257422745431E-17,0,"281","West","Large",468208.5185,542083.2342,465664.1277,551109.3051,42170.168,32949.5633,33544.4518,12,0.094537244716586047,1,395394.7592
2023,2,4,39,1,6.1257422745431E-17,0,"282","Central","Large",578202.8373,270755.9644,498391.8222,248941.1768,34547.4519,37691.9815,30621.6051,12,0.076844893863165245,1,527687.7412
2023,2,4,39,1,6.1257422745431E-17,0,"283","East","Strategic",416785.7858,368195.6274,416021.3494,658411.6439,40269.1667,27250.4149,31562.3198,6,0.072669105574903983,1,436006.6376
2023,2,4,39,1,6.1257422745431E-17,0,"284","West","Strategic",478386.2024,316631.7431,198364.1618,462022.7085,38207.0041,34073.2906,29217.1208,6,0.099340753538809279,1,374806.197
2023,2,4,39,1,6.1257422745431E-17,0,"285","Central","Strategic",420728.5025,204557.1298,452113.3751,467771.6804,39247.8403,30470.5575,34490.5263,17,0.080471288709695679,1,426587.8055
2023,2,4,39,1,6.1257422745431E-17,0,"286","Central","Small & Medium",478401.7263,407989.3293,332892.8168,412476.7996,38102.621,29874.1713,27710.9971,22,0.099170665604446484,1,328615.8845
2023,2,4,39,1,6.1257422745431E-17,0,"287","Central","Strategic",373919.0641,350642.4936,214542.1332,425209.599,33762.2484,33634.3993,27974.4344,20,0.10265095987263602,1,369978.3928
2023,2,4,39,1,6.1257422745431E-17,0,"288","West","Strategic",307979.5283,406479.9715,612275.6192,337284.7973,39863.45,29572.6008,29464.2891,3,0.12944581571077049,1,266153.4076
2023,2,4,39,1,6.1257422745431E-17,0,"289","East","Strategic",514443.5757,383563.3055,483932.558,395651.0873,40117.0576,29219.5193,32653.419,2,0.10322716156898623,1,321414.7118
2023,2,4,39,1,6.1257422745431E-17,0,"29","Central","Strategic",437433.9893,362049.2869,631526.7996,325529.1269,41249.2576,28789.0108,33200.6219,9,0.088669868191030565,1,374257.1402
2023,2,4,39,1,6.1257422745431E-17,0,"290","West","Large",558958.7577,305678.3565,642451.877,269684.5919,36758.2681,34613.4203,32065.7232,6,0.11211607789871138,1,380747.6237
2023,2,4,39,1,6.1257422745431E-17,0,"291","East","Strategic",358626.3295,488531.1565,429668.2382,302886.3832,37243.0472,30228.0022,31656.5902,14,0.083796692013316965,1,392964.0288
2023,2,4,39,1,6.1257422745431E-17,0,"292","Central","Large",841485.2122,365554.9627,605512.6686,584153.3447,39921.5193,33165.9518,34547.4686,6,0.058665137070932759,1,630153.0847
2023,2,4,39,1,6.1257422745431E-17,0,"293","West","Small & Medium",304394.0726,309601.9989,479231.5929,410160.5233,39043.8452,26601.1427,33128.111,14,0.064782567550990947,1,478820.5692
2023,2,4,39,1,6.1257422745431E-17,0,"294","Central","Small & Medium",614521.8418,489902.1442,241259.6809,249726.4022,41154.1643,30966.1273,30865.6232,11,0.0945028907143726,1,371593.5272
2023,2,4,39,1,6.1257422745431E-17,0,"295","Central","Small & Medium",472051.5714,485131.4804,417763.4137,329492.9829,39619.537,31396.2648,37418.4516,19,0.11055287202996607,1,345358.9132
2023,2,4,39,1,6.1257422745431E-17,0,"296","East","Large",462973.9917,522388.4424,340638.0058,334476.3288,32341.4741,29109.9142,28212.7753,11,0.10691601238620413,1,320209.0564
2023,2,4,39,1,6.1257422745431E-17,0,"297","East","Large",530462.3258,470677.3007,398350.5112,347218.8422,42455.7811,25647.1794,30712.6927,23,0.13323666524866581,1,230824.6146
2023,2,4,39,1,6.1257422745431E-17,0,"298","East","Large",548003.9442,589326.4508,471225.0874,308345.1999,41908.2026,30249.0393,33177.327,19,0.0655881001564383,1,514233.6676
2023,2,4,39,1,6.1257422745431E-17,0,"299","East","Strategic",652340.9471,441100.2339,567415.1459,272770.6278,44118.9628,32128.1095,35670.6508,24,0.13174940437361005,1,257024.8761
2023,2,4,39,1,6.1257422745431E-17,0,"3","West","Large",415244.819,590958.4447,289398.9396,334238.4342,35345.6653,28059.0462,33533.0671,20,0.065682521699109375,1,505062.8319
2023,2,4,39,1,6.1257422745431E-17,0,"30","Central","Large",491731.1794,604879.3224,262673.5747,721770.6698,35535.5862,30333.5295,29882.1975,20,0.058931625857255261,1,576337.0613
2023,2,4,39,1,6.1257422745431E-17,0,"300","East","Strategic",414062.4663,168138.1183,582123.0146,366503.9853,41159.0189,29618.6396,36170.0469,3,0.08298863025959434,1,414660.9544
2023,2,4,39,1,6.1257422745431E-17,0,"301","West","Large",455210.845,628562.2961,228783.6719,502587.2378,37750.3625,32937.1989,30559.8172,10,0.1039986903339616,1,362309.1877
2023,2,4,39,1,6.1257422745431E-17,0,"302","West","Strategic",435772.5737,394360.2332,659172.1267,368059.1907,40752.6818,26854.7536,30564.5113,16,0.0891854331197691,1,349111.7963
2023,2,4,39,1,6.1257422745431E-17,0,"303","East","Strategic",282859.1767,513269.1251,507399.3699,424490.202,40735.2397,32913.4094,33423.7865,10,0.1445887591924056,1,263307.2748
2023,2,4,39,1,6.1257422745431E-17,0,"304","East","Strategic",337204.65,517948.5677,420147.6243,625959.2357,37701.1978,28622.117,30934.3161,12,0.0965396933885123,1,343465.404
2023,2,4,39,1,6.1257422745431E-17,0,"305","Central","Strategic",367699.3224,509096.8299,328768.7223,351326.388,34829.5979,32673.1808,29024.6649,2,0.10192168373688792,1,359404.9892
2023,2,4,39,1,6.1257422745431E-17,0,"306","East","Large",807351.3543,242644.4532,372166.1152,171266.5932,41372.2848,32631.6806,33491.8496,22,0.061066937862743018,1,587370.2509
2023,2,4,39,1,6.1257422745431E-17,0,"307","East","Large",351231.5438,279335.5942,311893.8903,573921.0499,33659.3224,30759.3693,32498.6561,13,0.10206580383491989,1,338353.0619
2023,2,4,39,1,6.1257422745431E-17,0,"308","East","Large",619722.5897,366245.1861,396806.4011,528007.0907,34057.2311,29846.6384,31735.1472,10,0.11664781558443567,1,298466.3838
2023,2,4,39,1,6.1257422745431E-17,0,"309","East","Strategic",418382.4664,408593.45,293925.3251,478019.7485,37264.1546,26740.8784,36099.6498,16,0.065514190795448693,1,481335.8115
2023,2,4,39,1,6.1257422745431E-17,0,"31","East","Strategic",612157.722,255848.4616,543856.3846,335737.9408,35898.1818,25023.2809,31215.8103,23,0.10732359884975493,1,275256.0898
2023,2,4,39,1,6.1257422745431E-17,0,"310","East","Large",253070.8579,452972.4348,430867.029,567130.2371,36051.5992,28184.3514,32045.866,15,0.061475220971275626,1,535502.6771
2023,2,4,39,1,6.1257422745431E-17,0,"311","East","Strategic",422685.4559,260401.6432,499030.1076,402194.8813,38857.672,29157.6757,30222.6338,19,0.089757281312470544,1,379049.7835
2023,2,4,39,1,6.1257422745431E-17,0,"312","East","Small & Medium",251582.1831,549105.6174,385063.8604,491389.7766,39136.1021,33632.0856,31926.8201,4,0.135225462056715,1,269056.6847
2023,2,4,39,1,6.1257422745431E-17,0,"313","West","Strategic",501515.2485,425450.4242,348523.7147,536754.2084,33565.5102,32223.9552,27728.0302,21,0.076269234360085883,1,483359.328
2023,2,4,39,1,6.1257422745431E-17,0,"314","West","Small & Medium",392784.4328,193944.7679,544773.4962,548718.0981,31545.744,22876.6614,29055.2905,14,0.11376653684458103,1,251643.2752
2023,2,4,39,1,6.1257422745431E-17,0,"315","East","Small & Medium",661765.089,477617.9799,711577.4743,369664.1843,39626.6759,31746.8593,33258.1029,19,0.0991727718945721,1,380962.3112
2023,2,4,39,1,6.1257422745431E-17,0,"316","East","Strategic",621298.7161,391070.9467,520091.9095,368602.367,38298.0934,32200.094,32470.1227,19,0.057615591110216857,1,611801.7864
2023,2,4,39,1,6.1257422745431E-17,0,"317","East","Small & Medium",494801.2709,487137.2586,429591.4912,416596.3168,38585.1126,29373.267,29135.6973,3,0.060073419176948618,1,558092.0739
2023,2,4,39,1,6.1257422745431E-17,0,"318","East","Small & Medium",265829.089,495715.1716,418911.6689,327815.4362,46352.3415,32517.318,31714.76,15,0.079194533703066339,1,455242.4523
2023,2,4,39,1,6.1257422745431E-17,0,"319","East","Small & Medium",463649.3504,545726.6447,609694.5419,169932.8741,41735.2052,34141.6867,32170.8873,14,0.058057507736152883,1,682833.733
2023,2,4,39,1,6.1257422745431E-17,0,"32","East","Large",523182.9425,516283.9901,477202.8621,454856.9199,41616.2056,31127.882,33292.9645,5,0.063799312813750161,1,622557.639
2023,2,4,39,1,6.1257422745431E-17,0,"320","Central","Small & Medium",674909.4101,370280.1063,554531.9701,465850.0899,43110.3676,32059.1378,35089.8341,23,0.072445354677746765,1,480887.0668
2023,2,4,39,1,6.1257422745431E-17,0,"321","Central","Strategic",566807.6786,488068.8065,394075.5718,555719.47,40121.7869,32047.8326,31915.0578,6,0.057605672402262484,1,608908.8201
2023,2,4,39,1,6.1257422745431E-17,0,"322","Central","Large",334620.3955,433886.4538,623538.9394,465953.536,44103.2516,30865.5378,32821.0245,15,0.056918558321433041,1,617310.7554
2023,2,4,39,1,6.1257422745431E-17,0,"323","West","Large",623660.317,598476.2673,498966.7279,477730.0748,36201.7899,29910.8982,31508.9652,24,0.11582829872903579,1,299108.9816
2023,2,4,39,1,6.1257422745431E-17,0,"324","Central","Strategic",525266.1411,549346.8262,352779.4996,415021.6578,44606.0146,31852.5143,36599.8068,8,0.074820876884586537,1,509640.2292
2023,2,4,39,1,6.1257422745431E-17,0,"325","Central","Strategic",385021.8674,565516.6463,559060.0947,519777.6833,35942.824,29092.713,31449.971,19,0.11865600943260519,1,290927.1302
2023,2,4,39,1,6.1257422745431E-17,0,"326","East","Large",587954.7503,438397.8904,397226.3394,326527.572,36956.1854,31515.7249,33350.7039,16,0.072285573742166875,1,504251.5987
2023,2,4,39,1,6.1257422745431E-17,0,"327","Central","Small & Medium",416282.7084,348578.9266,564973.236,358197.1399,38426.4854,33157.1086,33500.0129,18,0.0731939556061381,1,497356.6296
2023,2,4,39,1,6.1257422745431E-17,0,"328","West","Large",578882.6772,549877.171,382506.8089,454802.5477,44039.3909,25941.6416,32550.8541,18,0.060341525957011054,1,518832.8319
2023,2,4,39,1,6.1257422745431E-17,0,"329","West","Large",418105.5387,655983.674,530312.0014,531931.0844,43362.195,27804.0033,32088.0243,4,0.12057876725906332,1,250236.0295
2023,2,4,39,1,6.1257422745431E-17,0,"33","East","Strategic",381667.5563,522598.7202,577055.2919,491618.9695,37422.7038,30764.1312,29785.4173,10,0.066629314811507384,1,553754.3611
2023,2,4,39,1,6.1257422745431E-17,0,"330","East","Strategic",705318.6214,404648.5806,690158.9101,288740.1379,41260.6147,28261.766,31682.2577,8,0.077379212449140838,1,395664.7236
2023,2,4,39,1,6.1257422745431E-17,0,"331","East","Large",460615.2472,319459.2655,173598.6078,594345.7203,30805.4521,36379.8645,28938.455,11,0.13944484995612028,1,291038.9163
2023,2,4,39,1,6.1257422745431E-17,0,"332","West","Small & Medium",581491.733,517392.2331,237527.0021,348807.7671,38244.3257,29553.1222,29745.5867,16,0.0699875468882079,1,472849.9555
2023,2,4,39,1,6.1257422745431E-17,0,"333","Central","Small & Medium",444638.3781,315369.0215,380757.6978,344326.9843,33170.1202,29217.5526,27770.3332,10,0.056023081473147808,1,642786.1579
2023,2,4,39,1,6.1257422745431E-17,0,"334","West","Large",576912.7921,428128.688,455746.3814,490381.0298,39480.753,27871.3583,29811.9972,13,0.067895182135465929,1,501684.4491
2023,2,4,39,1,6.1257422745431E-17,0,"335","West","Large",450785.5243,520867.2604,609359.5535,393152.7884,40538.7779,28144.3826,31620.2468,22,0.11354573386711252,1,281443.8261
2023,2,4,39,1,6.1257422745431E-17,0,"336","West","Small & Medium",511693.0534,644333.6416,320013.3139,437957.5772,37796.1958,27059.5905,29134.5676,2,0.0906434363088843,1,324715.0859
2023,2,4,39,1,6.1257422745431E-17,0,"337","Central","Small & Medium",399957.2661,482143.4104,419215.2028,248669.4913,36504.9116,28514.6444,27775.4762,7,0.16615249626110346,1,199602.511
2023,2,4,39,1,6.1257422745431E-17,0,"338","East","Small & Medium",346803.2741,223751.2375,635126.6863,361669.1886,34769.1918,32956.1078,30529.0464,19,0.097259346147526071,1,395473.293
2023,2,4,39,1,6.1257422745431E-17,0,"339","West","Strategic",328577.6285,266161.8098,413721.6381,569790.2334,31837.0903,30454.2728,28299.6358,4,0.17591196794031913,1,213179.9097
2023,2,4,39,1,6.1257422745431E-17,0,"34","West","Small & Medium",533922.7285,567872.6702,511009.231,374853.9027,38632.49,27474.3501,32572.4916,15,0.10133065030913935,1,302217.8507
2023,2,4,39,1,6.1257422745431E-17,0,"340","West","Small & Medium",605493.3116,348109.6749,375125.6693,649473.3455,35172.8334,26629.8144,31655.55,2,0.05851773943701899,1,505966.474
2023,2,4,39,1,6.1257422745431E-17,0,"341","East","Large",629848.4546,369325.376,464939.4255,434225.9268,36602.8314,33103.1179,32535.8501,22,0.065498518083083351,1,562753.0048
2023,2,4,39,1,6.1257422745431E-17,0,"342","Central","Small & Medium",321189.1092,293898.9128,486203.4483,558738.9623,33372.4688,29234.7642,28238.2428,20,0.0681065681138196,1,496990.9914
2023,2,4,39,1,6.1257422745431E-17,0,"343","West","Small & Medium",295000.6852,296875.747,588136.3376,382824.422,35753.7789,28013.0853,30922.1872,12,0.060730768828134524,1,532248.6204
2023,2,4,39,1,6.1257422745431E-17,0,"344","East","Small & Medium",528976.8195,311699.2834,357619.8549,479678.8976,35243.9988,27220.0699,29957.3989,7,0.079394151097665233,1,435521.1184
2023,2,4,39,1,6.1257422745431E-17,0,"345","West","Strategic",286196.0626,268996.2357,455512.9561,484170.4554,32603.3953,37455.8813,31584.5392,13,0.077039535861261874,1,636749.9827
2023,2,4,39,1,6.1257422745431E-17,0,"346","East","Strategic",442924.7723,431318.8386,268927.5375,237271.6775,37215.6851,27453.4272,31180.7091,12,0.07833586551892191,1,384347.9808
2023,2,4,39,1,6.1257422745431E-17,0,"347","Central","Large",468932.4822,384129.1791,373348.9082,337231.9524,33146.2316,31141.1255,28521.176,22,0.072176595114776518,1,498258.0083
2023,2,4,39,1,6.1257422745431E-17,0,"348","East","Large",382531.5174,320757.6899,231546.7929,299461.0336,36318.8259,35658.6714,30644.0093,15,0.1394170369194411,1,285269.371
2023,2,4,39,1,6.1257422745431E-17,0,"349","West","Large",447200.4422,406352.1362,285506.1581,488603.6819,37968.6246,28125.0576,32544.5353,6,0.082187815764380015,1,393750.8062
2023,2,4,39,1,6.1257422745431E-17,0,"35","West","Strategic",563669.4645,382100.8275,735843.2702,202948.8191,41014.9649,23854.9007,32338.7224,11,0.10811994710044008,1,286258.8085
2023,2,4,39,1,6.1257422745431E-17,0,"350","East","Strategic",369224.543,378959.3085,420131.4548,351997.4011,30745.1396,23627.4558,27817.0311,5,0.11657583030577255,1,236274.5578
2023,2,4,39,1,6.1257422745431E-17,0,"351","East","Large",418767.0199,247808.4514,432005.9599,456060.3871,37882.1183,33551.3837,30516.1509,13,0.057740674511350731,1,671027.6744
2023,2,4,39,1,6.1257422745431E-17,0,"352","Central","Strategic",549536.5044,645867.5168,468158.3461,469204.209,45189.4872,29854.0792,34344.0103,19,0.072837480724480666,1,447811.1876
2023,2,4,39,1,6.1257422745431E-17,0,"353","Central","Small & Medium",393447.146,400838.7727,298023.3319,423237.7929,34040.6692,27969.7808,31037.0807,14,0.093446148771039031,1,363607.1508
2023,2,4,39,1,6.1257422745431E-17,0,"354","Central","Strategic",569783.5635,378600.6471,731346.1768,480625.5206,38189.155,27590.4011,32733.5614,6,0.10483919647125836,1,303494.4125
2023,2,4,39,1,6.1257422745431E-17,0,"355","West","Small & Medium",477718.8899,374887.458,550162.6937,281696.3938,38965.8067,32129.742,29224.355,9,0.052825159006625044,1,706854.3235
2023,2,4,39,1,6.1257422745431E-17,0,"356","East","Large",437172.5433,462680.684,401528.1055,438735.9232,32604.7101,38196.7233,28442.4067,14,0.0712754238687154,1,611147.5722
2023,2,4,39,1,6.1257422745431E-17,0,"357","East","Strategic",113967.1308,166135.9223,124914.9387,124836.3959,36176.5757,23425.314,29393.4678,24,0.146702564872549,1,187402.512
2023,2,4,39,1,6.1257422745431E-17,0,"36","Central","Strategic",567630.3112,313914.2886,526315.5596,454285.9352,40455.4381,33711.491,30547.9839,22,0.12775034059529355,1,303403.4186
2023,2,4,39,1,6.1257422745431E-17,0,"37","East","Large",484360.4047,786258.8352,410810.4478,498319.2454,43001.893,23172.0025,32454.2588,15,0.09090542310011139,1,301236.033
2023,2,4,39,1,6.1257422745431E-17,0,"38","Central","Large",590578.7061,418111.6162,444261.5776,448875.912,40131.6788,29796.327,31941.5403,9,0.062542202821762649,1,536333.8866
