Year,Month,MonthIndex,Region,Segment,RevenueLag1,RevenueLag2,RevenueLag3,AvgDealSize,MonthlyTotalRevenue
2024,10,57,East,Large,426162.6853,387352.6427,575830.5947,31788.4462,540403.5855
2024,10,57,Central,Small & Medium,532945.0519,630437.4338,471375.3179,28929.0987,318220.0853
2024,10,57,Central,Small & Medium,281596.5298,446442.5076,399967.921,27827.2769,584372.8147
2024,10,57,East,Strategic,569753.6145,473399.2897,554219.6092,27502.3234,522544.145
2024,10,57,East,Large,265130.0048,296211.806,527925.3732,29665.5758,474649.2123
2024,10,57,East,Large,324184.883,179891.0034,420695.9109,31505.6005,441078.4066
2024,10,57,East,Strategic,684940.2468,488460.3727,492255.115,38479.0231,538706.3231
2024,10,57,Central,Strategic,646228.9998,407956.0857,272592.3671,28366.8694,397136.171
2024,10,57,Central,Large,356809.7148,513249.5511,703909.68,31587.0692,600154.3141
2024,10,57,West,Large,468133.7586,415507.622,396157.896,27986.2708,503752.8742
2024,10,57,Central,Large,705483.3281,473289.7364,418628.4172,23382.0208,210438.1869
2024,10,57,East,Small & Medium,237199.7974,486666.254,354231.2322,26693.2024,240238.8217
2024,10,57,West,Large,772518.7795,498638.8756,533191.5189,30186.3773,482982.0367
2024,10,57,West,Strategic,374179.004,298243.4218,453603.8271,30915.0162,587385.3085
2024,10,57,Central,Strategic,541794.9661,451819.6503,577393.7184,25584.5004,255845.0042
2024,10,57,Central,Strategic,287389.2872,396249.9369,629246.2752,28014.3075,448228.9206
2024,10,57,Central,Strategic,636565.0059,420593.191,527995.4487,27751.2877,416269.3162
2024,10,57,Central,Strategic,498965.8243,353244.8462,393706.2089,29372.7916,352473.4991
2024,10,57,Central,Strategic,249662.7122,248109.961,341372.0249,27304.6248,300350.8732
2024,10,57,East,Strategic,503923.9736,607189.0547,302191.5815,29154.6139,495628.4365
2024,10,57,Central,Small & Medium,649754.3614,364286.8026,403349.5369,30000.7431,450011.1463
2024,10,57,West,Strategic,338894.5675,468593.6107,416026.5622,26654.3542,373160.9581
2024,10,57,East,Small & Medium,286301.9441,509373.6223,683266.06,34081.1872,238568.3104
2024,10,57,Central,Small & Medium,316068.8854,560246.5567,526978.503,31577.7145,536821.1466
2024,10,57,East,Strategic,113402.5192,371373.6002,437678.2099,31996.4624,287968.1617
2024,10,57,West,Small & Medium,567564.7023,330542.1673,497969.7996,29699.8452,504897.3691
2024,10,57,Central,Strategic,359981.8999,436304.009,372725.7091,30658.8165,306588.1645
2024,10,57,East,Strategic,440308.2127,648823.9593,444155.2876,32010.3377,416134.3906
2024,10,57,East,Strategic,545084.16,404749.8511,302240.9669,29049.8876,435748.3141
2024,10,57,Central,Large,664879.1382,575462.8896,428338.9302,33762.6077,641489.5455
2024,10,57,East,Strategic,516775.95,382418.7201,359606.013,16302.406,130419.2478
2024,10,57,East,Small & Medium,305555.1258,397592.8224,373754.4716,31285.0742,656986.5588
2024,10,57,East,Strategic,420657.2292,294106.622,335414.5516,29343.3159,557523.0018
2024,10,57,Central,Strategic,427931.4387,210798.3875,362854.5766,28226.3349,423395.0241
2024,10,57,East,Strategic,475988.5249,409991.441,371494.2526,26955.5797,350422.5364
2024,10,57,West,Large,499782.2279,426616.4367,626658.0482,33538.3555,871997.243
2024,10,57,West,Large,681921.0937,442195.4177,470906.9569,29147.577,524656.3863
2024,10,57,East,Large,303930.1088,645731.9751,715179.2765,31772.2586,413039.3619
2024,10,57,East,Strategic,355731.2552,317372.6037,497851.4014,33200.6209,332006.209
2024,10,57,Central,Small & Medium,511297.7598,321399.6044,450768.9229,32455.8228,519293.1648
2024,10,57,West,Small & Medium,177074.327,398965.349,801046.032,29000.2569,493004.3675
2024,10,57,Central,Small & Medium,428687.5621,302300.5115,271014.9472,31693.3054,285239.7485
2024,10,57,Central,Strategic,269258.6547,445618.8555,443968.6531,28007.8956,616173.703
2024,10,57,East,Large,515525.566,597963.8116,592772.8358,28893.5711,520084.2798
2024,10,57,West,Large,619955.7136,334663.5127,477565.1621,34169.8365,444207.875
2024,10,57,West,Strategic,592156.9047,403869.7825,448577.6104,35008.6392,735181.4237
2024,10,57,West,Strategic,319195.5996,565070.8138,243533.6873,28637.5174,458200.2791
2024,10,57,West,Large,384938.478,547307.8293,455103.4185,30229.0434,574351.8242
2024,10,57,West,Strategic,360513.0479,346629.9119,487664.7903,28606.527,228852.2161
2024,10,57,East,Strategic,581490.8232,282081.4399,555278.2566,31015.4709,651324.8899
2024,10,57,East,Strategic,238888.2339,287440.9599,482708.0107,31322.891,595134.929
2024,10,57,East,Large,495535.7366,531013.4238,723855.6351,29108.2055,523947.6991
2024,10,57,East,Strategic,544084.8324,434748.0656,523356.4967,35041.5655,245290.9583
2024,10,57,West,Large,419958.3294,242134.1304,486155.7001,34822.4392,417869.2698
2024,10,57,East,Strategic,431150.8562,519851.7999,486464.0915,28182.8529,281828.5286
2024,10,57,East,Strategic,529944.1647,554070.6964,329190.7672,30268.3609,696172.3016
2024,10,57,East,Strategic,389334.0333,726118.7988,391147.5525,28933.6069,578672.1375
2024,10,57,East,Strategic,639608.0581,366749.3126,331759.666,28317.0945,453073.5126
2024,10,57,East,Strategic,496549.8945,430388.1842,344189.5019,31219.5535,343415.0886
2024,10,57,West,Large,491702.416,253887.2141,556462.9742,26897.3959,295871.3548
2024,10,57,East,Large,427370.0129,386686.1179,503607.6758,36608.8285,439305.9424
2024,10,57,East,Large,594795.6752,441181.6017,498603.5697,23591.6739,141550.0435
2024,10,57,East,Strategic,416857.4149,666405.0911,531867.7423,32441.8106,616394.401
2024,10,57,East,Large,510777.1447,479476.3617,394208.0206,29451.3682,647930.1011
2024,10,57,East,Large,380404.9632,459581.8867,384620.2345,31868.0728,478021.0913
2024,10,57,Central,Small & Medium,365193.07,452219.1171,521147.5356,32039.539,480593.0844
2024,10,57,West,Large,895988.6782,512064.4019,365024.119,34025.9317,510388.975
2024,10,57,Central,Large,667756.9434,464503.3822,600736.6422,29996.3371,389952.3823
2024,10,57,East,Strategic,317872.5434,544053.5031,333210.9222,30244.5371,362934.4456
2024,10,57,West,Strategic,320264.136,564299.737,443984.7736,31546.5048,662476.6011
2024,10,57,Central,Strategic,248391.5168,464884.9156,521051.2703,26276.0402,499244.7633
2024,10,57,Central,Small & Medium,386440.7443,335001.1807,464352.867,36339.1956,617766.3245
2024,10,57,Central,Strategic,506417.6997,832767.1059,417496.8306,30909.3286,370911.9432
2024,10,57,West,Strategic,303809.6059,582377.4344,458944.9694,29464.4851,383038.3067
2024,10,57,East,Strategic,503771.6076,468822.4784,437644.1611,30108.2926,541949.2667
2024,10,57,Central,Strategic,519056.3595,491067.5484,415032.1195,31836.3523,541217.9891
2024,10,57,West,Large,650257.4904,431889.242,304487.8197,33375.4068,333754.0681
2024,10,57,East,Strategic,409777.3889,469169.8443,633345.5411,31901.2573,319012.5729
2024,10,57,Central,Large,440880.0064,575089.0104,366991.4418,28872.2958,404212.1415
2024,10,57,West,Small & Medium,620913.3868,537521.4166,341618.8016,27611.1483,303722.6314
2024,10,57,Central,Small & Medium,500064.8818,655161.4462,199940.7563,31752.7286,508043.6579
2024,10,57,Central,Small & Medium,481151.0629,339900.1087,480119.4414,35261.6075,528924.1123
2024,10,57,East,Large,838303.1279,574910.3041,570114.643,30422.9015,395497.7195
2024,10,57,East,Large,419230.8455,524815.3916,435538.4673,34089.5361,681790.7223
2024,10,57,East,Large,362384.0526,352069.8054,542651.1655,31457.0536,534769.9111
2024,10,57,East,Strategic,430656.8699,277632.916,289552.3787,27079.3941,297873.3356
2024,10,57,West,Large,391981.9714,372818.8005,387365.5919,34983.5314,664687.097
2024,10,57,Central,Large,253142.2197,402168.8576,417581.1418,31932.727,734452.7216
2024,10,57,East,Strategic,580307.9153,371439.2552,385297.507,32232.6573,515722.5164
2024,10,57,West,Large,517850.1617,394858.9087,605568.4704,34987.5537,944663.9487
2024,10,57,West,Strategic,483912.4485,569180.4352,354540.0233,30826.8646,554883.5627
2024,10,57,East,Strategic,617985.9131,508816.9779,465739.3248,29536.7457,295367.4569
2024,10,57,East,Strategic,312994.1509,235770.1161,244554.179,27611.0526,248499.4731
2024,10,57,Central,Strategic,270073.6707,462040.0769,524334.4544,25883.2046,465897.6832
2024,10,57,East,Large,483221.523,542635.2639,444095.2363,30355.0246,303550.2457
2024,10,57,East,Large,450231.4554,686701.9848,376682.1075,26748.8907,454731.1422
2024,10,57,East,Large,424400.2633,320495.2471,526881.7724,23727.697,308460.0605
2024,10,57,East,Strategic,416721.3145,393227.7953,529320.8837,29608.948,414525.2721
2024,10,57,East,Strategic,558896.7383,434270.0331,456495.4601,29983.2444,269849.1997
2024,10,57,East,Large,396265.2514,504013.9905,394318.0972,30218.846,483501.5356
2024,10,57,East,Strategic,365612.2057,562072.4344,393386.3608,33465.8261,334658.2614
2024,10,57,East,Small & Medium,425762.0852,424969.5704,152095.0516,29779.9097,357358.916
2024,10,57,West,Strategic,370296.62,360303.5647,468533.5613,30025.3314,330278.6449
2024,10,57,West,Small & Medium,529735.0561,502550.9569,631244.1706,28419.1996,312611.1957
2024,10,57,East,Small & Medium,369570.8768,371216.6908,463530.8275,31790.5937,508649.4994
2024,10,57,East,Strategic,483193.8087,367138.734,516557.684,27734.6252,443754.0029
2024,10,57,East,Small & Medium,239894.2763,92987.3139,525468.3567,30832.9119,647491.1492
2024,10,57,East,Small & Medium,703851.5627,352325.1169,523325.753,27114.3539,379600.9544
2024,10,57,East,Small & Medium,536274.5074,446345.2711,663048.0961,33807.4457,439496.7944
2024,10,57,East,Large,652139.1198,447421.213,452623.458,26317.8261,184224.7825
2024,10,57,Central,Small & Medium,462850.4775,386726.622,249143.4917,32810.4757,656209.5133
2024,10,57,Central,Strategic,513876.6452,427310.5172,264006.3669,30315.6072,485049.7157
2024,10,57,Central,Large,585487.8891,360749.2546,512403.1773,27104.0587,298144.6457
2024,10,57,West,Large,337013.7583,510237.0562,324579.9588,31199.6516,374395.8189
2024,10,57,Central,Strategic,431027.5079,526104.6307,755520.783,31992.5922,447896.2901
2024,10,57,Central,Strategic,441854.466,391335.7866,551215.676,37938.3174,341444.8565
2024,10,57,East,Large,239545.3184,422525.393,325561.7302,32460.855,421991.1147
2024,10,57,Central,Small & Medium,488263.3407,443290.8153,394289.3335,25742.2089,463359.761
2024,10,57,West,Large,274031.8269,673343.2609,774680.3316,31069.7873,434977.0215
2024,10,57,West,Large,349640.7565,647979.7962,668070.174,29761.3633,624988.6298
2024,10,57,East,Strategic,450013.4173,300494.1944,409156.7648,25895.9321,595606.4387
2024,10,57,East,Strategic,387377.1821,259306.7537,660814.6233,29298.0777,292980.7771
2024,10,57,East,Large,334734.7531,461105.8018,604237.6976,32801.8917,656037.8348
2024,10,57,West,Small & Medium,509494.7709,451637.3463,584776.0438,32025.8494,512413.5896
2024,10,57,Central,Small & Medium,445567.0752,360805.506,219003.6337,32663.6575,293972.9171
2024,10,57,West,Large,500286.957,350515.5017,536079.8502,36826.2076,773350.3592
2024,10,57,West,Large,404150.5121,339308.764,234486.9441,25573.7669,409180.2699
2024,10,57,West,Small & Medium,302883.1026,573591.3193,473778.5765,28357.5394,453720.6297
2024,10,57,Central,Small & Medium,540207.1665,425536.4672,539874.0951,34511.9244,310607.3198
2024,10,57,East,Small & Medium,192161.7778,528468.6738,381047.3201,36132.9002,686525.1033
2024,10,57,West,Strategic,548615.8017,353184.7842,358839.1112,29230.8205,321539.0259
2024,10,57,West,Small & Medium,356351.3888,302367.3065,442042.329,36506.9581,547604.371
2024,10,57,West,Small & Medium,479687.8221,512626.2413,490866.3258,34265.8273,342658.2726
2024,10,57,East,Large,436785.6175,687953.3132,504382.2674,26304.0323,447168.5498
2024,10,57,Central,Small & Medium,493544.7925,317775.7051,327988.4862,28613.4258,600881.9409
2024,10,57,West,Small & Medium,693600.1782,329555.1574,340532.0704,27916.5511,251248.9597
2024,10,57,East,Small & Medium,667045.0432,426304.0138,364439.1841,31560.9713,504975.5408
2024,10,57,West,Strategic,581664.7689,457889.2751,408067.6167,27972.286,335667.4321
2024,10,57,East,Strategic,486021.2468,419118.8343,677847.664,34527.0192,379797.2111
2024,10,57,Central,Large,447436.5135,366825.4066,380678.2085,24273.4485,218461.0363
2024,10,57,East,Large,386893.4331,218428.3777,402322.9568,28660.7731,601876.2353
2024,10,57,West,Large,389030.1201,395473.6363,400731.7174,30546.8313,427655.6376
2024,10,57,West,Strategic,260225.4662,428853.1535,423764.3089,28227.7574,423416.3606
2024,10,57,East,Strategic,490127.9909,272395.9465,500167.6547,27595.2332,331142.7989
2024,10,57,East,Large,473902.5036,227725.3422,750462.4444,29074.6782,261672.1035
2024,10,57,Central,Strategic,404802.631,487181.7726,578330.648,32298.4123,484476.1851
2024,10,57,Central,Small & Medium,330022.9467,582830.1575,358852.0105,32879.2847,558947.8394
2024,10,57,Central,Strategic,329082.1036,233552.1686,593081.8971,28442.6756,341312.1068
2024,10,57,West,Small & Medium,511481.3026,325216.6326,636055.2412,27916.4909,502496.8365
2024,10,57,East,Large,431485.5448,469956.2655,450494.3126,31847.3076,286625.7682
2024,10,57,East,Strategic,230784.167,266787.8211,151284.5668,30716.2028,215013.4194
2024,10,57,Central,Strategic,437362.6057,384557.5765,310308.9221,30360.1312,455401.9673
2024,10,57,East,Large,459483.1417,205112.168,503470.5053,31100.6941,342107.6356
2024,10,57,Central,Large,378006.5532,187882.6536,258382.0335,31661.9652,601577.3381
2024,10,57,West,Large,206305.7984,748188.0269,601883.6947,34744.1594,555906.5502
2024,10,57,West,Small & Medium,553224.8437,209292.1234,579889.4126,30554.8446,366658.1347
2024,10,57,East,Strategic,404635.6191,580193.8223,358112.8154,31992.3187,575861.736
2024,10,57,Central,Strategic,431450.9595,461420.0777,645492.7909,35247.948,704958.9604
2024,10,57,East,Strategic,550812.71,580888.4377,441095.0633,31737.3308,539534.6228
2024,10,57,Central,Small & Medium,458925.5442,408856.7336,449174.9484,26233.8602,288572.462
2024,10,57,West,Strategic,718962.7875,278878.1369,505223.9082,30686.7021,460300.5313
2024,10,57,Central,Small & Medium,421573.2742,363737.5726,334096.5743,28439.6795,398155.5132
2024,10,57,Central,Small & Medium,327942.7525,664214.9407,562143.4132,27212.2223,353758.8894
2024,10,57,West,Large,621925.9813,904579.855,654531.321,32113.3184,706493.0038
2024,10,57,East,Small & Medium,354956.601,376715.7689,667743.7672,36459.3563,510430.9878
2024,10,57,Central,Large,389125.3679,415373.9774,552767.717,29807.5201,298075.2008
2024,10,57,West,Strategic,411429.3603,399018.4836,445125.1996,28475.6507,341707.8082
2024,10,57,East,Strategic,310522.3533,404157.3019,426541.6846,32485.1798,617218.4156
2024,10,57,Central,Strategic,294166.1347,412395.0958,325745.9232,28693.7598,373018.8775
2024,10,57,Central,Strategic,260769.9292,327388.4314,379552.4471,29111.9159,436678.7388
2024,10,57,East,Strategic,442854.9763,332303.1379,544355.2362,31125.1059,653627.2249
2024,10,57,Central,Large,356592.7481,479764.3618,351277.6991,30108.1701,451622.5511
2024,10,57,Central,Strategic,436335.4209,333683.8558,300069.6405,30604.6377,489674.2039
2024,10,57,West,Small & Medium,227716.9715,590430.1146,289009.5696,33885.1505,542162.408
2024,10,57,Central,Large,631295.8821,245246.2816,393371.5388,37428.2247,336854.022
2024,10,57,East,Strategic,569108.0058,213475.9617,569716.0326,34015.7836,408189.4027
2024,10,57,Central,Large,373082.6168,380139.0724,552737.9457,31181.1732,779529.3309
2024,10,57,East,Strategic,646780.0268,254146.8737,386867.4593,32857.4422,427146.7491
2024,10,57,Central,Large,479184.7678,619757.1356,489148.9318,32645.0292,326450.2921
2024,10,57,Central,Large,450836.8834,649700.6712,416427.3319,33573.3751,570747.3771
2024,10,57,Central,Strategic,380166.2407,371262.7055,615447.0037,30526.448,518949.6161
2024,10,57,Central,Strategic,467862.8473,297587.5514,542084.7584,29755.5906,386822.6772
2024,10,57,West,Small & Medium,598392.983,300309.3702,399957.498,30351.9445,333871.3899
2024,10,57,Central,Strategic,539674.2519,291715.9715,512463.8952,27637.1612,442194.5798
2024,10,57,Central,Small & Medium,436588.1545,431820.2223,279664.5331,27137.3271,434197.234
2024,10,57,East,Strategic,388421.338,433530.8541,335803.4895,26878.1934,456929.288
2024,10,57,East,Strategic,446343.6953,617377.9724,353061.1863,28588.0039,257292.0353
2024,10,57,Central,Strategic,610403.1078,626515.6928,570941.3775,33975.1481,373726.6296
2024,10,57,Central,Large,505608.9784,353007.018,449440.5045,25377.8104,431422.776
2024,10,57,West,Large,600186.1196,550158.0021,738944.3718,35255.0558,493570.7812
2024,10,57,Central,Large,443861.1864,432223.8722,284279.8708,29548.1963,531867.5339
2024,10,57,Central,Large,401150.0757,517506.1978,515509.4202,36854.8066,405402.8721
2024,10,57,Central,Strategic,561360.1111,671223.6621,539698.1864,29513.2015,472211.2247
2024,10,57,Central,Small & Medium,263710.7683,547318.431,420817.214,30170.3303,482725.2848
2024,10,57,East,Large,447260.3152,499240.8908,519835.6136,32346.7299,452854.2182
2024,10,57,East,Large,352133.2975,471949.5216,533069.0025,26492.8646,582843.0208
2024,10,57,Central,Large,509875.3036,507736.1089,372229.0903,29362.8209,675344.8797
2024,10,57,East,Strategic,238622.2122,316953.7871,313188.8081,32262.3462,451672.8473
2024,10,57,Central,Strategic,401246.6543,374432.5776,610815.392,33542.263,637302.9969
2024,10,57,Central,Large,463193.4624,300620.2423,432714.1475,25638.8794,333305.432
2024,10,57,East,Strategic,469354.6928,330485.8214,665236.8688,35196.4563,492750.3883
2024,10,57,Central,Strategic,600207.3339,359642.3681,472077.3898,32592.2705,684437.6809
2024,10,57,Central,Large,537277.1033,322912.4065,665900.5361,27691.1816,470750.0876
2024,10,57,Central,Small & Medium,261071.1925,414815.9057,343793.8115,32101.2486,385214.9832
2024,10,57,Central,Large,571129.8649,185671.1223,354374.7748,30444.298,578441.6614
2024,10,57,Central,Large,744008.4837,492330.8521,480063.2356,27483.642,274836.4202
2024,10,57,Central,Large,447837.732,527819.6215,406896.9995,30824.2172,400714.8232
2024,10,57,Central,Small & Medium,586614.004,226772.6588,239666.3211,33011.8258,495177.387
2024,10,57,West,Large,321572.2834,386814.571,641276.7233,33172.1618,497582.4263
2024,10,57,Central,Large,520644.8876,426725.7982,469500.41,31907.056,478605.8403
2024,10,57,Central,Strategic,539627.1758,567044.1953,211052.4387,28179.5534,253615.9808
2024,10,57,Central,Strategic,340603.2082,358172.8613,437440.592,31879.795,478196.9251
2024,10,57,East,Strategic,347864.9052,330465.8557,844424.8521,30604.7043,520279.973
2024,10,57,East,Small & Medium,309541.528,356681.6122,320029.2664,32430.5539,583749.9708
2024,10,57,Central,Strategic,497995.5501,633276.5258,353699.4998,32185.1067,418406.3872
2024,10,57,Central,Strategic,278878.5205,406143.406,427685.8147,32486.7302,389840.7619
2024,10,57,East,Small & Medium,237782.763,519150.5365,613479.5246,34922.2323,419066.7874
2024,10,57,Central,Small & Medium,630038.8618,219045.7007,545866.7831,32155.7754,514492.406
2024,10,57,East,Large,305956.0513,545947.1077,230782.2654,31983.6505,447771.1073
2024,10,57,East,Small & Medium,510779.9648,396857.5557,387304.8378,28355.7402,510403.3228
2024,10,57,East,Small & Medium,445681.4288,365622.8557,477347.946,33649.3879,538390.2065
2024,11,58,Central,Strategic,259322.0048,283986.7431,193298.7597,33643.2777,201859.6662
2024,11,58,East,Strategic,347372.2556,347560.4546,602420.825,29710.7747,564504.7184
2024,11,58,Central,Strategic,358630.1464,573278.8109,394592.4444,26401.5271,422424.4329
2024,11,58,West,Large,575403.6713,594147.1503,305553.9242,25587.519,511750.3804
2024,11,58,Central,Large,501877.8463,331666.2454,471341.955,28669.6261,458714.0183
2024,11,58,West,Strategic,373214.075,542191.9585,450694.7638,26438.9253,396583.8795
2024,11,58,East,Large,374865.4933,372811.9615,304415.0397,28755.0045,373815.0586
2024,11,58,East,Large,394695.0227,432043.675,475822.3135,37449.8545,561747.8182
2024,11,58,East,Small & Medium,526154.5932,431869.9615,458277.8651,28978.3747,463653.9955
2024,11,58,West,Strategic,377219.1789,495562.8513,435182.8614,26957.3451,458274.8675
2024,11,58,Central,Strategic,535219.6389,403259.6237,330653.4127,26256.9139,183798.3971
2024,11,58,Central,Strategic,420877.2321,396564.8053,550711.7101,29658.2609,355899.131
2024,11,58,East,Strategic,513294.964,561255.4403,288994.7022,29688.1865,415634.6107
2024,11,58,West,Strategic,622980.6305,475828.0272,501932.8354,33271.5753,399258.904
2024,11,58,West,Large,445452.1626,369594.9274,561592.8184,31130.5338,529219.075
2024,11,58,East,Strategic,333335.5925,440817.9564,336697.1696,30700.0267,460500.4011
2024,11,58,West,Strategic,720400.6282,574343.0792,389235.0702,26925.2437,430803.8986
2024,11,58,West,Strategic,465133.6016,530287.0514,585582.2755,29747.4909,535454.8365
2024,11,58,West,Large,539017.0471,435847.1023,367791.5308,27095.3106,433524.9694
2024,11,58,East,Large,530123.5685,323099.5921,334298.8044,31844.8062,350292.868
2024,11,58,East,Strategic,688925.5309,547125.4641,443286.0206,32041.9796,544713.6528
2024,11,58,East,Small & Medium,392142.8238,347609.4606,506362.9073,35427.7489,531416.2333
2024,11,58,West,Small & Medium,571319.3745,471739.8433,307853.8143,32213.2627,579838.7282
2024,11,58,West,Strategic,493229.1435,580676.5108,375070.4107,29249.1741,614232.6554
2024,11,58,West,Large,316467.5318,579896.1619,449121.8684,34916.4977,768162.9504
2024,11,58,East,Small & Medium,384386.9224,411242.7217,264166.0609,25642.2588,358991.6232
2024,11,58,East,Strategic,457593.3094,560990.7643,456676.1964,27699.9293,249299.3635
2024,11,58,East,Small & Medium,314173.7423,342670.9359,540229.5063,31853.1949,541504.3126
2024,11,58,West,Small & Medium,294859.1406,408876.8197,358567.5167,26577.301,318927.6125
2024,11,58,Central,Large,577555.4092,483171.8285,444510.5675,31161.7275,436264.1845
2024,11,58,West,Large,300082.663,388293.0724,410746.7898,30283.6936,514822.7914
2024,11,58,Central,Small & Medium,416597.9642,364458.4794,664736.8075,29686.4775,474983.6392
2024,11,58,West,Strategic,717956.2177,555122.1818,307549.6295,33282.9653,565810.4098
2024,11,58,East,Small & Medium,378508.5762,576719.9625,523072.877,33538.1054,670762.1076
2024,11,58,Central,Large,334301.4609,435092.5361,742041.4953,34804.6775,522070.1625
2024,11,58,East,Small & Medium,473746.6158,494752.3996,598490.2622,28245.9675,338951.6096
2024,11,58,East,Small & Medium,534609.2223,373065.9918,178530.1644,26474.2713,344165.5267
2024,11,58,East,Small & Medium,385790.5532,562421.373,449016.1894,30995.1167,464926.7505
2024,11,58,East,Small & Medium,366369.2288,481925.3127,323673.7827,32127.446,481911.6907
2024,11,58,East,Small & Medium,484848.6162,643175.8503,485358.3413,29687.3979,474998.3665
2024,11,58,West,Small & Medium,645394.3057,383684.627,387307.3955,22540.1593,202861.4338
2024,11,58,East,Small & Medium,353125.5288,436542.2698,385550.4941,37148.0325,668664.585
2024,11,58,East,Small & Medium,411626.5603,487965.7506,724068.9614,34700.575,347005.7497
2024,11,58,East,Small & Medium,663926.2224,365115.4287,653998.0844,33191.1181,531057.89
2024,11,58,East,Large,657484.63,697402.6689,463548.9352,31150.8353,404960.8587
2024,11,58,East,Strategic,315646.9135,385076.2185,402036.0921,30311.6225,636544.0729
2024,11,58,East,Strategic,431045.337,600768.0759,449185.7015,33805.8562,371864.4178
2024,11,58,East,Strategic,672479.7123,528000.0894,427537.0738,26558.41,265584.1003
2024,11,58,East,Small & Medium,377082.5847,302560.0602,603904.4682,35583.806,427005.6722
2024,11,58,East,Small & Medium,494776.5037,579174.9441,290905.6645,29420.9048,470734.477
2024,11,58,East,Small & Medium,394901.2653,541921.2724,481435.6129,26247.5913,341218.6873
2024,11,58,East,Small & Medium,472799.9135,518109.2882,595075.8621,34195.6767,649717.8581
2024,11,58,East,Small & Medium,514662.3994,386464.3946,535651.9295,31120.71,404569.2299
2024,11,58,East,Small & Medium,280625.6719,212688.6472,561447.424,24859.6123,397753.7964
2024,11,58,East,Small & Medium,331056.3652,519114.2664,263139.3098,32680.4862,686290.2101
2024,11,58,East,Small & Medium,477159.4191,697027.0169,920341.1117,29797.5024,268177.5215
2024,11,58,East,Small & Medium,399590.2553,257624.0348,636279.5105,30157.4672,693621.7463
2024,11,58,East,Small & Medium,394846.1904,300773.1634,534030.4712,29938.1938,628702.0698
2024,11,58,Central,Small & Medium,461963.5464,388764.8086,292795.6164,31978.1519,383737.8232
2024,11,58,East,Small & Medium,378632.8349,493389.9729,440216.9875,28712.4387,602961.212
2024,11,58,Central,Small & Medium,296488.4571,422717.4314,309739.7856,27098.7506,433580.0103
2024,11,58,East,Small & Medium,625911.7585,455647.6576,303403.4349,31310.4879,563588.7813
2024,11,58,Central,Small & Medium,592784.6666,419685.0644,334671.8562,28597.1734,343166.0807
2024,11,58,East,Large,427437.042,655416.076,316981.498,34193.4012,683868.0237
2024,11,58,East,Strategic,282453.2027,384331.381,458784.2098,27009.4975,405142.463
2024,11,58,Central,Strategic,401464.0581,576440.3244,372510.8508,32305.2323,1001462.2004
2024,11,58,West,Large,560221.225,221905.8673,464797.9848,31504.8533,598592.2128
2024,11,58,East,Large,700592.0111,447875.7947,634790.6673,32794.4959,426328.4466
2024,11,58,Central,Small & Medium,452457.3975,514180.771,417412.0387,24817.9203,297815.0434
2024,11,58,West,Large,640663.5405,540397.4619,331629.6964,35657.4766,499204.6725
2024,11,58,Central,Small & Medium,314522.7513,493001.6018,431687.0648,29364.6186,469833.8978
2024,11,58,Central,Small & Medium,500450.3467,607896.8464,484033.808,27589.3536,469019.0105
2024,11,58,East,Strategic,679969.361,406435.5451,528819.9718,31077.2587,310772.5873
2024,11,58,West,Small & Medium,502618.9996,415380.5807,345575.3654,27648.6162,470026.4748
2024,11,58,Central,Small & Medium,502951.8097,280105.4409,341816.3144,29277.5261,409885.3647
2024,11,58,West,Strategic,273147.2058,450962.3037,586679.4547,23818.3997,333457.5953
2024,11,58,West,Strategic,425146.3686,496395.1484,390892.3573,29595.5311,325550.8426
2024,11,58,Central,Small & Medium,600330.2464,343991.9918,404883.0651,27911.6589,446586.5431
2024,11,58,East,Strategic,534707.4408,402422.8431,523443.6481,28327.0439,623194.9653
2024,11,58,East,Large,702194.3593,544933.3729,412251.9684,28624.6871,658367.8033
2024,11,58,East,Small & Medium,677621.9838,548122.1156,809092.9271,28753.9903,431309.8551
2024,11,58,East,Small & Medium,434934.4318,307586.8229,439491.2733,22389.6236,291065.1071
2024,11,58,Central,Large,387997.0804,401133.058,393239.8021,30228.9994,483663.9909
2024,11,58,West,Large,575802.7833,542625.3143,558239.4737,33876.9926,813047.8224
2024,11,58,West,Large,508019.5832,672800.1573,395608.9336,33901.884,508528.2605
2024,11,58,Central,Strategic,540675.1119,532238.6214,507750.2165,30468.1969,548427.5445
2024,11,58,East,Strategic,287773.5749,388882.8741,500399.9836,31761.7157,444664.0191
2024,11,58,West,Large,378991.5061,332745.7082,479106.461,30409.972,486559.552
2024,11,58,Central,Large,539247.8636,307849.9315,368849.266,28446.4275,540482.1227
2024,11,58,East,Large,405910.5144,694025.9728,322999.6231,31453.25,471798.7504
2024,11,58,Central,Large,353234.1087,476730.2349,460886.1537,28277.1734,537266.2953
2024,11,58,East,Large,146146.2044,540447.3409,400889.0922,32455.224,714014.928
2024,11,58,Central,Small & Medium,744172.2773,482160.8422,592126.0653,32460.516,519368.2554
2024,11,58,East,Large,284871.3686,432138.9842,434009.0579,35621.6689,605568.3721
2024,11,58,Central,Small & Medium,338194.8184,703868.6392,465427.5136,33323.0524,333230.5239
2024,11,58,Central,Small & Medium,276278.5258,311109.1531,452131.7168,28044.3016,448708.8248
2024,11,58,East,Small & Medium,226760.9142,343587.9785,287484.3366,31102.5605,404333.2867
